Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship
1.8297402932791154,5,505.60797173372447,0.8486647062127974,1,0,1.80080395058012,3238.044325923071,1,0,0,0,0,1,0,0,1
0.7939978377853153,2,365.503269966152,1.0048969774346408,1,0,0.6741158043896234,2818.3538501894145,1,0,0,0,1,0,0,0,1
1.8297402932791154,2,330.37918850535215,0.8486647062127974,1,1,1.5092934502800168,1030.5016381663056,1,0,0,0,0,1,0,0,1
2.2261663698147203,4,562.8297623688312,0.587310455447968,1,0,1.3115558579800817,3374.4640415657536,1,1,0,0,0,0,0,0,1
2.2261663698147203,4,408.2884388949192,1.0048969774346408,2,0,1.9143155311334452,3156.532722750958,1,0,1,0,0,0,0,0,1
1.8297402932791154,4,490.826048959606,1.11173301037884,2,1,1.5092934502800168,1142.6616511823397,1,0,0,1,0,0,0,0,1
1.36624694765388,3,530.3802672801593,0.587310455447968,2,1,0.6741158043896234,3271.3700418231765,1,0,0,0,0,1,0,0,1
1.8297402932791154,5,307.2498132937279,0.8486647062127974,1,0,0.0,2457.5544214445263,1,0,0,0,1,0,0,0,1
1.36624694765388,5,374.9528318711714,1.0048969774346408,2,1,2.0134294664851207,3343.397539612535,1,0,0,0,0,1,0,0,1
1.8297402932791154,2,590.4959213432234,0.8486647062127974,1,0,1.5092934502800168,2988.079167920319,1,1,0,0,0,0,0,0,1
1.36624694765388,3,277.5477341974082,0.8486647062127974,2,1,2.4842816346650785,870.439343042351,1,0,1,0,0,0,0,0,1
2.5762192759708364,3,669.4381931312823,1.0048969774346408,2,0,1.3115558579800817,805.6876636180483,1,0,0,1,0,0,0,0,1
1.8297402932791154,1,284.3639702621785,0.8486647062127974,3,0,1.66823413951512,2776.909422610694,1,0,0,0,0,1,0,0,1
1.8297402932791154,2,525.4124497926072,1.11173301037884,2,1,2.1012950687911434,973.7814634602155,1,0,0,0,1,0,0,0,1
0.7939978377853153,2,365.503269966152,0.587310455447968,2,0,1.66823413951512,858.9686454648102,1,0,0,0,0,1,0,0,1
1.36624694765388,4,384.43617274300766,0.8486647062127974,3,1,0.0,2895.043402328856,1,1,0,0,0,0,0,0,1
1.8297402932791154,3,379.6903178651812,0.587310455447968,1,1,1.66823413951512,2193.059370130692,1,0,1,0,0,0,0,0,1
1.36624694765388,4,204.22588396717416,0.8486647062127974,1,0,1.0513159274615573,2543.9339797595762,1,0,0,1,0,0,0,0,1
1.8297402932791154,1,537.8443344146077,1.0048969774346408,2,1,1.3115558579800817,2865.2687555451917,1,0,0,0,0,1,0,0,1
2.5762192759708364,4,674.5785415492411,1.0048969774346408,2,0,1.66823413951512,736.8755978935937,1,0,0,0,1,0,0,0,1
1.8297402932791154,2,567.8459568631765,0.8486647062127974,1,1,3.1716078392561493,2245.9176062213883,1,0,0,0,0,1,0,0,1
2.2261663698147203,2,476.1068147139578,0.587310455447968,1,0,1.0513159274615573,3452.308459344793,1,1,0,0,0,0,0,0,1
1.36624694765388,1,291.2033598953973,0.587310455447968,1,1,1.80080395058012,750.3092803644579,1,0,1,0,0,0,0,0,1
0.7939978377853153,4,215.12645288133572,0.8486647062127974,2,1,3.226581811939225,812.361969463407,1,0,0,1,0,0,0,0,1
2.2261663698147203,3,367.8624600616061,1.0048969774346408,2,1,3.498485612405517,1874.9264432498553,1,0,0,0,0,1,0,0,1
2.2261663698147203,3,503.1400212192693,1.11173301037884,1,1,2.1012950687911434,1167.4708399015078,1,0,0,0,1,0,0,0,1
1.8297402932791154,4,356.08810930140436,1.0048969774346408,3,1,3.1522610321548163,1123.7321769651744,1,0,0,0,0,1,0,0,1
1.8297402932791154,5,478.55560927366486,0.8486647062127974,2,0,1.3115558579800817,3148.3181245741657,1,1,0,0,0,0,0,0,1
1.8297402932791154,5,263.9863584285103,1.0048969774346408,1,0,2.4325483666772088,899.3676589294074,1,0,1,0,0,0,0,0,1
2.2261663698147203,3,360.79134959932924,0.8486647062127974,2,0,1.80080395058012,3229.8455250382067,1,0,0,1,0,0,0,0,1
2.5762192759708364,3,330.37918850535215,0.8486647062127974,1,1,0.6741158043896234,3264.2699948926197,1,0,0,0,0,1,0,0,1
1.8297402932791154,5,384.43617274300766,0.587310455447968,2,1,1.5092934502800168,2611.767475072049,1,0,0,0,1,0,0,0,1
1.36624694765388,4,560.3240307285561,0.8486647062127974,2,1,0.6741158043896234,3302.487342177065,1,0,0,0,0,1,0,0,1
2.2261663698147203,5,410.6847310351752,0.587310455447968,1,0,0.6741158043896234,1304.9926954952753,1,1,0,0,0,0,0,0,1
1.8297402932791154,4,520.4512659649936,0.8486647062127974,2,1,1.5092934502800168,3081.9941688175927,1,0,1,0,0,0,0,0,1
2.2261663698147203,2,545.3230797435085,1.190723760477475,1,0,0.0,3435.9885298198956,1,0,0,1,0,0,0,0,1
1.36624694765388,4,374.9528318711714,1.0048969774346408,1,1,1.9143155311334452,3256.6224880375094,1,0,0,0,0,1,0,0,1
1.36624694765388,1,405.89413307187374,0.587310455447968,2,0,1.9143155311334452,3444.1492234165316,1,0,0,0,1,0,0,0,1
1.8297402932791154,3,547.8192316375965,0.8486647062127974,2,1,1.3115558579800817,2995.226639475784,1,0,0,0,0,1,0,0,1
0.7939978377853153,4,545.3230797435085,0.8486647062127974,3,0,3.4238684662248366,1062.0427386716415,1,1,0,0,0,0,0,0,1
2.2261663698147203,1,311.8566206673415,0.8486647062127974,2,1,2.0134294664851207,954.6202412362377,1,0,1,0,0,0,0,0,1
1.36624694765388,3,252.7596791405776,0.8486647062127974,2,1,3.4368984527219317,846.2770602046836,1,0,0,1,0,0,0,0,1
1.36624694765388,1,572.8684263910034,0.587310455447968,2,0,1.0513159274615573,3064.984841686964,1,0,0,0,0,1,0,0,1
1.36624694765388,4,302.65274229587783,1.0048969774346408,2,1,3.510147297259335,1034.0759411652655,1,0,0,0,1,0,0,0,1
1.36624694765388,3,398.72321762699886,1.11173301037884,1,0,1.3115558579800817,2422.3802283700793,1,0,0,0,0,1,0,0,1
1.8297402932791154,2,268.496138272839,0.8486647062127974,1,0,3.5439492911574577,830.543753996982,1,1,0,0,0,0,0,0,1
1.8297402932791154,4,332.7050338070261,1.0048969774346408,1,0,2.66108841731092,1086.9874343265417,1,0,1,0,0,0,0,0,1
1.36624694765388,2,456.5810809580306,1.0048969774346408,2,0,1.66823413951512,2578.4235554574625,1,0,0,1,0,0,0,0,1
2.5762192759708364,5,468.7711346788171,1.11173301037884,1,1,2.1012950687911434,3287.750336770759,1,0,0,0,0,1,0,0,1
2.2261663698147203,3,398.72321762699886,0.8486647062127974,1,1,3.13235600922814,2229.6203831013313,1,0,0,0,1,0,0,0,1
2.5762192759708364,3,638.7143269339826,1.0048969774346408,1,1,2.1012950687911434,857.1564313619158,1,0,0,0,0,1,0,0,1
1.36624694765388,2,473.65979970441015,0.8486647062127974,1,0,1.5092934502800168,3223.2853545211656,1,1,0,0,0,0,0,0,1
1.36624694765388,4,356.08810930140436,1.0048969774346408,1,1,1.0513159274615573,2514.422999392368,1,0,1,0,0,0,0,0,1
1.36624694765388,3,339.69632072502867,1.2521977108753761,2,1,1.80080395058012,2934.1564848579033,1,0,0,1,0,0,0,0,1
1.36624694765388,3,314.16364320783174,0.8486647062127974,2,0,1.0513159274615573,2982.030300533506,1,0,0,0,0,1,0,0,1
0.7939978377853153,1,585.4517961143283,0.8486647062127974,3,0,2.0134294664851207,2506.623296827574,1,0,0,0,1,0,0,0,1
1.8297402932791154,1,252.7596791405776,1.0048969774346408,1,0,2.1012950687911434,1123.7321769651744,1,0,0,0,0,1,0,0,1
1.8297402932791154,3,577.8971315322391,0.8486647062127974,2,0,3.474529568023285,1309.6743576905335,1,1,0,0,0,0,0,0,1
1.8297402932791154,1,293.4882338631097,0.587310455447968,2,1,2.9992054002908173,1017.3878383533032,1,0,1,0,0,0,0,0,1
1.8297402932791154,5,570.3564097244545,0.8486647062127974,2,0,1.0513159274615573,3055.105193788929,1,0,0,1,0,0,0,0,1
1.8297402932791154,3,360.79134959932924,1.0048969774346408,1,1,0.0,700.1432359823559,1,0,0,0,0,1,0,0,1
2.2261663698147203,1,429.9255956861359,1.0048969774346408,1,0,1.9143155311334452,2468.1550415062597,1,0,0,0,1,0,0,0,1
1.8297402932791154,5,434.7551114122615,0.8486647062127974,2,1,2.1801380884462267,1641.422401687101,1,0,0,0,0,1,0,0,1
1.8297402932791154,1,413.0830011964886,0.8486647062127974,2,0,0.0,3449.044939639607,1,1,0,0,0,0,0,0,1
2.2261663698147203,1,342.0312956666318,0.8486647062127974,2,0,1.9143155311334452,2530.016940194345,1,0,1,0,0,0,0,0,1
1.8297402932791154,1,459.01545204167843,0.8486647062127974,2,0,1.3115558579800817,3298.6671140477306,1,0,0,1,0,0,0,0,1
2.2261663698147203,4,463.88966742283196,0.8486647062127974,2,1,2.1012950687911434,3310.6724240019444,1,0,0,0,0,1,0,0,1
1.8297402932791154,5,552.8163589321252,0.587310455447968,2,1,1.5092934502800168,2716.039579617017,1,0,0,0,1,0,0,0,1
0.7939978377853153,5,367.8624600616061,0.587310455447968,1,0,2.3769457325546637,2263.8904113468843,1,0,0,0,0,1,0,0,1
1.36624694765388,1,513.0220273676748,0.8486647062127974,2,0,3.369059035176758,2367.028361966742,1,1,0,0,0,0,0,0,1
1.8297402932791154,2,527.8955321268404,0.8486647062127974,2,1,0.6741158043896234,2973.2302957516476,1,0,1,0,0,0,0,0,1
0.7939978377853153,1,208.57650518007958,1.0048969774346408,1,1,3.4368984527219317,746.0369070103407,1,0,0,1,0,0,0,0,1
1.8297402932791154,4,300.3578907998703,0.8486647062127974,2,0,1.0513159274615573,872.8527714108287,1,0,0,0,0,1,0,0,1
1.36624694765388,3,311.8566206673415,0.8486647062127974,1,1,1.66823413951512,1189.293658280493,1,0,0,0,1,0,0,0,1
1.36624694765388,2,503.1400212192693,0.587310455447968,1,1,2.6207277911069857,1375.6705077038566,1,0,0,0,0,1,0,0,1
1.36624694765388,2,254.9994878020187,1.11173301037884,1,1,2.0134294664851207,3365.200859113864,1,1,0,0,0,0,0,0,1
2.2261663698147203,3,625.973606557941,1.0048969774346408,1,1,1.3115558579800817,970.1909143299778,1,0,1,0,0,0,0,0,1
1.8297402932791154,4,444.4368718697953,0.587310455447968,2,0,1.0513159274615573,3257.168783395867,1,0,0,1,0,0,0,0,1
1.36624694765388,5,593.0202744703098,0.8486647062127974,1,1,1.80080395058012,2977.6305432450117,1,0,0,0,0,1,0,1,0
2.2261663698147203,4,456.5810809580306,1.190723760477475,1,0,0.6741158043896234,1054.312854182406,1,0,0,0,1,0,0,1,0
1.8297402932791154,5,459.01545204167843,1.3777692611366446,2,0,1.9143155311334452,2459.2284323737945,1,0,0,0,0,1,0,1,0
1.36624694765388,4,456.5810809580306,0.8486647062127974,1,0,1.3115558579800817,3480.5825806973667,1,1,0,0,0,0,0,1,0
2.2261663698147203,5,488.36845340520193,1.11173301037884,1,1,2.1012950687911434,1211.6749211170384,1,0,1,0,0,0,0,1,0
1.36624694765388,5,386.8122153282615,1.3777692611366446,2,0,2.893909289717224,1689.6909041939043,1,0,0,1,0,0,0,1,0
1.36624694765388,4,344.36852504603746,0.8486647062127974,1,1,3.4368984527219317,724.6471411921461,1,0,0,0,0,1,0,1,0
2.2261663698147203,1,565.3370727516473,0.587310455447968,3,1,3.474529568023285,1974.396327001094,1,0,0,0,1,0,0,1,0
2.2261663698147203,5,575.382001952465,1.0048969774346408,2,0,0.0,2868.026643772882,1,0,0,0,0,1,0,1,0
2.2261663698147203,1,298.06551314668997,1.0048969774346408,1,0,2.1012950687911434,3457.2033028703245,1,1,0,0,0,0,0,1,0
1.36624694765388,2,473.65979970441015,0.587310455447968,2,0,1.9143155311334452,3391.8954250892234,1,0,1,0,0,0,0,1,0
2.2261663698147203,1,405.89413307187374,1.11173301037884,2,0,3.339884313802648,1945.447810657307,1,0,0,1,0,0,0,1,0
1.8297402932791154,4,328.0556542018223,0.8486647062127974,2,0,1.80080395058012,1085.207111884325,1,0,0,0,0,1,0,1,0
1.8297402932791154,5,500.67378131245715,0.8486647062127974,2,1,1.9143155311334452,3323.7653837163843,1,0,0,0,1,0,0,1,0
1.8297402932791154,1,490.826048959606,1.0048969774346408,2,0,3.474529568023285,1469.872723839016,1,0,0,0,0,1,0,1,0
2.2261663698147203,1,379.6903178651812,0.8486647062127974,2,0,0.0,2504.394474520266,1,1,0,0,0,0,0,1,0
2.5762192759708364,5,434.7551114122615,1.0048969774346408,2,1,2.0134294664851207,3199.2227640292735,1,0,1,0,0,0,0,1,0
1.8297402932791154,5,184.81236190443914,1.190723760477475,2,0,1.9143155311334452,2484.8858830884155,1,0,0,1,0,0,0,1,0
2.5762192759708364,4,530.3802672801593,1.11173301037884,1,0,3.2439682885020726,1883.4677451044834,1,0,0,0,0,1,0,1,0
1.36624694765388,5,293.4882338631097,0.587310455447968,2,0,3.397022678787441,855.9481283045909,1,0,0,0,1,0,0,1,0
2.8918889766433695,3,613.2694640496868,1.11173301037884,2,1,1.9143155311334452,717.3026171596621,1,0,0,0,0,1,0,1,0
1.8297402932791154,4,389.1903224918855,1.0048969774346408,1,0,1.80080395058012,3235.8581322225286,1,1,0,0,0,0,0,1,0
2.2261663698147203,1,463.88966742283196,0.587310455447968,1,1,1.9143155311334452,2955.624386993876,1,0,1,0,0,0,1,0,0
1.36624694765388,5,570.3564097244545,0.8486647062127974,1,0,2.1012950687911434,2455.322273129987,1,0,0,1,0,0,1,0,0
1.8297402932791154,3,344.36852504603746,0.8486647062127974,2,1,1.80080395058012,3011.7159034818856,1,0,0,0,0,1,1,0,0
2.8918889766433695,3,547.8192316375965,1.0048969774346408,1,0,1.3115558579800817,1041.221759027561,1,0,0,0,1,0,1,0,0
1.36624694765388,2,282.0892992750398,0.587310455447968,1,0,2.921742110248383,852.3224472939969,1,0,0,0,0,1,1,0,0
2.8918889766433695,3,562.8297623688312,1.0048969774346408,1,0,0.0,895.1533638330396,1,1,0,0,0,0,1,0,0
0.7939978377853153,4,552.8163589321252,1.11173301037884,2,1,2.1012950687911434,796.5796139633778,1,0,1,0,0,0,1,0,0
1.8297402932791154,5,277.5477341974082,0.587310455447968,1,0,2.66108841731092,880.6929509182254,1,0,0,1,0,0,1,0,0
1.8297402932791154,5,560.3240307285561,0.8486647062127974,2,0,2.0134294664851207,3240.230408340958,1,0,0,0,0,1,1,0,0
1.8297402932791154,3,415.4832411584759,0.8486647062127974,1,1,1.9143155311334452,3186.091967446732,1,0,0,0,1,0,1,0,0
2.8918889766433695,2,679.7244372268515,1.0048969774346408,1,1,1.80080395058012,769.2079386596276,1,0,0,0,0,1,1,0,0
2.2261663698147203,1,483.45851101803095,1.11173301037884,2,1,1.3115558579800817,736.8755978935937,1,1,0,0,0,0,1,0,0
1.36624694765388,3,580.4138102871253,0.8486647062127974,3,1,1.9143155311334452,3455.571746457321,1,0,1,0,0,0,1,0,0
2.5762192759708364,1,590.4959213432234,1.11173301037884,1,0,1.9143155311334452,1111.2966638409148,1,0,0,1,0,0,1,0,0
1.36624694765388,5,537.8443344146077,0.587310455447968,1,1,2.0134294664851207,2558.4016150171706,1,0,0,0,0,1,1,0,0
2.2261663698147203,5,503.1400212192693,0.587310455447968,1,0,1.5092934502800168,3342.852319534584,1,0,0,0,1,0,1,0,0
1.36624694765388,2,420.2895979754233,0.8486647062127974,1,0,3.339884313802648,1967.0203499832037,1,0,0,0,0,1,1,0,0
2.2261663698147203,2,463.88966742283196,1.11173301037884,1,1,0.0,1067.3917131743437,1,1,0,0,0,0,1,0,0
1.36624694765388,2,535.3546739075211,1.3777692611366446,2,0,2.0134294664851207,3483.8438625351246,1,0,1,0,0,0,1,0,0
1.8297402932791154,4,346.7079979136422,0.587310455447968,1,0,1.9143155311334452,2898.9013838603555,1,0,0,1,0,0,1,0,0
0.7939978377853153,5,284.3639702621785,1.0048969774346408,1,1,1.3115558579800817,3404.964529714008,1,0,0,0,0,1,1,0,0
2.2261663698147203,1,488.36845340520193,0.587310455447968,1,0,2.803205005099372,1362.8407565189789,1,0,0,0,1,0,1,0,0
2.5762192759708364,4,503.1400212192693,1.190723760477475,2,1,2.3168748461848403,1518.5378409048094,1,0,0,0,0,1,0,0,1
1.8297402932791154,1,557.819882879885,0.587310455447968,1,0,0.6741158043896234,2697.75865697325,1,1,0,0,0,0,0,0,1
1.8297402932791154,3,223.90357273736186,1.11173301037884,1,0,1.5092934502800168,1167.4708399015078,1,0,1,0,0,0,0,0,1
2.2261663698147203,5,520.4512659649936,1.11173301037884,1,0,0.0,1216.382779488365,1,0,0,1,0,0,0,0,1
1.36624694765388,4,560.3240307285561,1.0048969774346408,3,1,1.0513159274615573,3353.210355911949,1,0,0,0,0,1,0,0,1
1.8297402932791154,1,321.0990348264725,0.587310455447968,2,1,3.3093933005912457,988.7313992317098,1,0,0,0,1,0,0,0,1
2.2261663698147203,2,488.36845340520193,1.11173301037884,2,0,1.3115558579800817,1001.2761864303491,1,0,0,0,0,1,0,0,1
1.8297402932791154,2,570.3564097244545,0.587310455447968,1,1,2.0134294664851207,3032.0432965558302,1,1,0,0,0,0,0,0,1
2.5762192759708364,2,446.86200380881803,1.0048969774346408,1,0,0.0,2726.56074872089,1,0,1,0,0,0,0,0,1
1.8297402932791154,3,552.8163589321252,0.8486647062127974,1,0,3.397022678787441,1510.435249698108,1,0,0,1,0,0,0,0,1
2.8918889766433695,2,618.3466974897001,1.0048969774346408,1,0,1.0513159274615573,1114.258447113317,1,0,0,0,0,1,0,0,1
2.2261663698147203,3,557.819882879885,0.8486647062127974,1,1,2.735641926288024,1801.919718609285,1,0,0,0,1,0,0,0,1
2.2261663698147203,2,189.10269562139578,1.11173301037884,2,0,1.0513159274615573,2939.1116641730955,1,0,0,0,0,1,0,0,1
1.8297402932791154,3,572.8684263910034,0.8486647062127974,1,1,1.3115558579800817,3452.8523566756517,1,1,0,0,0,0,0,0,1
1.36624694765388,5,535.3546739075211,0.587310455447968,1,0,2.7702173558835748,1509.2774696071938,1,0,1,0,0,0,0,0,1
1.8297402932791154,4,490.826048959606,1.11173301037884,1,1,1.9143155311334452,720.9755834971398,1,0,0,1,0,0,0,0,1
1.8297402932791154,2,595.5461483953404,1.11173301037884,2,0,1.5092934502800168,733.208676974817,1,0,0,0,0,1,0,0,1
2.5762192759708364,3,520.4512659649936,1.0048969774346408,1,1,1.80080395058012,977.3710154401789,1,0,0,0,1,0,0,0,1
0.7939978377853153,1,391.5704852043533,0.8486647062127974,2,1,1.9143155311334452,3388.62755617652,1,0,0,0,0,1,0,0,1
1.8297402932791154,1,503.1400212192693,0.8486647062127974,1,1,2.0134294664851207,1098.2577253301818,1,1,0,0,0,0,0,0,1
2.5762192759708364,4,557.819882879885,1.0048969774346408,1,1,2.1012950687911434,1218.147872158006,1,0,1,0,0,0,0,0,1
1.8297402932791154,3,495.74645746702106,0.587310455447968,2,0,1.3115558579800817,3325.4017299759416,1,0,0,1,0,0,0,0,1
2.2261663698147203,5,577.8971315322391,1.11173301037884,3,1,2.1012950687911434,1205.7881584836396,1,0,0,0,0,1,0,0,1
1.8297402932791154,4,391.5704852043533,0.8486647062127974,1,0,2.1012950687911434,3062.240736217263,1,0,0,0,1,0,0,0,1
1.36624694765388,2,427.5137054366056,0.587310455447968,1,0,2.0134294664851207,2776.356516619431,1,0,0,0,0,1,0,0,1
1.36624694765388,2,316.47306139646395,1.0048969774346408,1,0,2.0134294664851207,2810.6210646508057,1,1,0,0,0,0,0,0,1
1.36624694765388,4,508.0776268774864,1.3018072430826777,1,0,2.0134294664851207,2907.167184525867,1,0,1,0,0,0,0,0,1
2.5762192759708364,5,542.8285426973548,1.0048969774346408,1,0,1.80080395058012,1068.5800995926147,1,0,0,1,0,0,0,0,1
1.8297402932791154,3,490.826048959606,1.0048969774346408,2,1,3.260923181908786,1581.5124116290028,1,0,0,0,0,1,0,0,1
1.8297402932791154,3,417.88544277545924,1.0048969774346408,1,0,0.0,3108.3172494715213,1,0,0,0,1,0,0,0,1
1.36624694765388,3,284.3639702621785,0.8486647062127974,1,0,1.9143155311334452,3306.8529092524454,1,0,0,0,0,1,0,0,1
2.5762192759708364,5,545.3230797435085,1.0048969774346408,1,1,1.0513159274615573,1006.0520318446277,1,1,0,0,0,0,0,0,1
2.2261663698147203,5,620.8875303168508,0.587310455447968,2,1,0.6741158043896234,2684.4575755545766,1,0,1,0,0,0,0,0,1
1.36624694765388,4,316.47306139646395,1.0048969774346408,1,0,2.0134294664851207,3019.4085623132137,1,0,0,1,0,0,0,0,1
1.36624694765388,5,263.9863584285103,0.8486647062127974,1,0,1.80080395058012,3392.440046823734,1,0,0,0,0,1,0,0,1
0.7939978377853153,3,495.74645746702106,0.8486647062127974,1,0,2.1012950687911434,3382.0911052016877,1,0,0,0,1,0,0,0,1
1.8297402932791154,2,268.496138272839,1.3018072430826777,3,0,1.66823413951512,3323.2199214664925,1,0,0,0,0,1,0,0,1
1.8297402932791154,5,532.8666497082538,0.8486647062127974,2,0,1.0513159274615573,2988.079167920319,1,1,0,0,0,0,0,0,1
1.36624694765388,2,389.1903224918855,0.8486647062127974,2,0,0.0,2795.150675492342,1,0,1,0,0,0,0,0,1
2.2261663698147203,3,593.0202744703098,0.8486647062127974,1,1,0.0,2420.145651609456,1,0,0,1,0,0,0,0,1
1.36624694765388,5,537.8443344146077,0.587310455447968,1,0,0.6741158043896234,2896.1457222972176,1,0,0,0,0,1,0,0,1
1.8297402932791154,2,219.5088227389165,1.11173301037884,1,1,0.0,2613.9892577970104,1,0,0,0,1,0,0,0,1
2.5762192759708364,5,510.54898071794486,1.190723760477475,1,1,1.9143155311334452,2335.1149278247804,1,0,0,0,0,1,0,0,1
2.2261663698147203,2,429.9255956861359,1.3018072430826777,1,1,3.510147297259335,2094.3946516214087,1,1,0,0,0,0,0,0,1
0.7939978377853153,5,353.73976968125254,1.11173301037884,2,1,3.4238684662248366,790.5032256454215,1,0,1,0,0,0,0,0,1
2.5762192759708364,2,298.06551314668997,0.8486647062127974,1,0,2.1012950687911434,2612.878384238403,1,0,0,1,0,0,0,0,1
2.5762192759708364,2,631.0655350673499,1.11173301037884,1,1,1.80080395058012,797.7944719408035,1,0,0,0,0,1,0,0,1
2.2261663698147203,5,410.6847310351752,1.3018072430826777,2,1,2.57800320572265,2294.7561077499104,1,0,0,0,1,0,0,0,1
1.8297402932791154,5,590.4959213432234,1.190723760477475,2,0,0.0,1158.6150193764547,1,0,0,0,0,1,0,0,1
2.2261663698147203,3,677.1507978698618,1.11173301037884,1,1,1.9143155311334452,1204.0217077827897,1,1,0,0,0,0,0,0,1
1.8297402932791154,3,346.7079979136422,0.8486647062127974,2,1,3.532872694613909,1171.0117491164965,1,0,1,0,0,0,0,0,1
1.8297402932791154,4,398.72321762699886,0.8486647062127974,1,0,1.5092934502800168,3430.0030924471,1,0,0,1,0,0,0,0,1
1.36624694765388,3,257.24207728290423,0.8486647062127974,2,0,2.1012950687911434,2788.5185341037886,1,0,0,0,0,1,0,0,1
2.2261663698147203,2,463.88966742283196,1.190723760477475,1,1,2.0134294664851207,1057.8810218973686,1,0,0,0,1,0,0,0,1
2.2261663698147203,4,293.4882338631097,0.587310455447968,1,1,3.4866154677391323,682.3375560207038,1,0,0,0,0,1,0,0,1
2.2261663698147203,4,552.8163589321252,1.11173301037884,1,1,1.66823413951512,703.2097127770243,1,1,0,0,0,0,0,0,1
1.36624694765388,3,515.4967609839094,0.587310455447968,2,0,1.5092934502800168,2830.5021410887566,1,0,1,0,0,0,0,0,1
0.7939978377853153,5,468.7711346788171,0.587310455447968,2,1,1.9143155311334452,2822.219642918662,1,0,0,1,0,0,0,0,1
2.5762192759708364,4,517.9731757680186,0.8486647062127974,3,1,2.0134294664851207,3305.2158725516138,1,0,0,0,0,1,0,0,1
2.2261663698147203,5,316.47306139646395,0.8486647062127974,2,1,1.0513159274615573,2736.5253492410725,1,0,0,0,1,0,0,0,1
1.36624694765388,4,386.8122153282615,1.3777692611366446,1,1,3.0232383261031566,1298.553341679799,1,0,0,0,0,1,0,0,1
2.5762192759708364,3,456.5810809580306,1.190723760477475,1,0,2.1012950687911434,1485.528140074763,1,1,0,0,0,0,0,0,1
2.5762192759708364,3,595.5461483953404,1.0048969774346408,2,1,1.5092934502800168,1254.5837719406243,1,0,1,0,0,0,0,0,1
2.2261663698147203,4,468.7711346788171,1.190723760477475,1,0,1.66823413951512,691.5517021199162,1,0,0,1,0,0,0,0,1
1.36624694765388,2,398.72321762699886,0.587310455447968,1,0,3.226581811939225,2299.2430474090484,1,0,0,0,0,1,0,0,1
1.36624694765388,5,498.20925803789635,0.587310455447968,1,0,3.4622202335423653,2043.5170396144279,1,0,0,0,1,0,0,0,1
1.36624694765388,3,456.5810809580306,0.8486647062127974,2,1,0.0,2912.6767337678507,1,0,0,0,0,1,0,0,1
1.36624694765388,5,545.3230797435085,1.2521977108753761,1,1,0.6741158043896234,3112.7027921469094,1,1,0,0,0,0,0,0,1
2.2261663698147203,5,215.12645288133572,1.11173301037884,2,1,2.864939423265724,1079.271111838517,1,0,1,0,0,0,0,0,1
2.5762192759708364,5,600.6024401940218,1.0048969774346408,2,1,1.66823413951512,924.6224763184765,1,0,0,1,0,0,0,0,1
1.8297402932791154,4,325.73444258548545,0.8486647062127974,1,1,1.80080395058012,2768.6149602007413,1,0,0,0,0,1,0,0,1
1.36624694765388,2,520.4512659649936,1.190723760477475,1,1,2.0134294664851207,2843.75034090364,1,0,0,0,1,0,0,0,1
1.8297402932791154,4,567.8459568631765,1.0048969774346408,2,0,2.0134294664851207,3060.0453183538543,1,0,0,0,0,1,0,0,1
1.8297402932791154,1,535.3546739075211,1.11173301037884,1,1,1.66823413951512,925.2231428864108,1,1,0,0,0,0,0,0,1
1.36624694765388,4,503.1400212192693,1.0048969774346408,2,1,1.80080395058012,3097.351349879659,1,0,1,0,0,0,0,0,1
1.36624694765388,1,552.8163589321252,0.8486647062127974,1,1,2.6993246912625875,2092.1354186316175,1,0,0,1,0,0,0,0,1
1.36624694765388,3,321.0990348264725,0.587310455447968,2,0,1.5092934502800168,785.0314673809886,1,0,0,0,0,1,0,0,1
1.36624694765388,2,446.86200380881803,0.8486647062127974,1,1,0.6741158043896234,2332.3139409924715,1,0,0,0,1,0,0,0,1
2.2261663698147203,3,575.382001952465,1.11173301037884,1,1,1.3115558579800817,720.9755834971398,1,0,0,0,0,1,0,0,1
1.36624694765388,1,302.65274229587783,1.3777692611366446,1,0,1.0513159274615573,2694.988006851888,1,1,0,0,0,0,0,0,1
1.8297402932791154,5,339.69632072502867,1.11173301037884,1,0,1.5092934502800168,2860.304052207992,1,0,1,0,0,0,0,0,1
1.36624694765388,5,254.9994878020187,0.8486647062127974,2,0,1.5092934502800168,3470.253666892296,1,0,0,1,0,0,0,0,1
1.8297402932791154,3,277.5477341974082,0.587310455447968,2,0,0.0,2627.316969415461,1,0,0,0,0,1,0,0,1
2.2261663698147203,3,527.8955321268404,1.11173301037884,2,1,1.5092934502800168,1179.2707385776816,1,0,0,0,1,0,0,0,1
1.36624694765388,2,427.5137054366056,0.587310455447968,2,0,1.80080395058012,3284.474770984196,1,0,0,0,0,1,0,0,1
1.8297402932791154,3,503.1400212192693,0.8486647062127974,1,0,1.3115558579800817,2908.2691573066586,1,1,0,0,0,0,0,0,1
1.36624694765388,3,468.7711346788171,0.587310455447968,3,1,1.9143155311334452,2493.80552363091,1,0,1,0,0,0,0,0,1
